_id,repo_full_name,user_login,user_id,starred_at,user_type,user_location,user_company,repo_name
6824cd8f0ce5dcec7842f0c3,datasciencemasters/go,aksarben09,605795,2013-09-07T21:51:54+00:00,User,Aksarben,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0c4,datasciencemasters/go,kisabaka,648530,2013-09-09T09:46:37+00:00,User,Sweden,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0c5,datasciencemasters/go,developeron29,4932001,2013-09-09T18:24:47+00:00,User,India,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0c6,datasciencemasters/go,axitkhurana,667376,2013-09-09T20:38:47+00:00,User,"San Francisco, CA",NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0c7,datasciencemasters/go,abhshkdz,1156489,2013-09-10T04:33:11+00:00,User,NaN,"FAIR, Meta AI",datasciencemasters_go
6824cd8f0ce5dcec7842f0c8,datasciencemasters/go,abhikandoi2000,1875434,2013-09-10T08:03:21+00:00,User,"San Diego, CA",UC San Diego,datasciencemasters_go
6824cd8f0ce5dcec7842f0c9,datasciencemasters/go,pravj,3437250,2013-09-10T08:11:24+00:00,User,Bangalore,Product @skit-ai,datasciencemasters_go
6824cd8f0ce5dcec7842f0ca,datasciencemasters/go,zed9,4155117,2013-09-10T08:56:55+00:00,User,NaN,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0cb,datasciencemasters/go,shashankkumar,713006,2013-09-11T06:52:57+00:00,User,Bangalore,Razorpay,datasciencemasters_go
6824cd8f0ce5dcec7842f0cc,datasciencemasters/go,manishreddy,1083209,2013-09-12T03:53:54+00:00,User,"Mumbai, India",Student,datasciencemasters_go
6824cd8f0ce5dcec7842f0cd,datasciencemasters/go,MichaelCT,956927,2013-09-12T20:42:59+00:00,User,NaN,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0ce,datasciencemasters/go,monofish,719465,2013-09-12T20:46:59+00:00,User,New York City,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0cf,datasciencemasters/go,raulmarcosl,906966,2013-09-15T16:29:41+00:00,User,NaN,Carbono,datasciencemasters_go
6824cd8f0ce5dcec7842f0d0,datasciencemasters/go,stevenlordiam,3217051,2013-09-20T19:09:17+00:00,User,"New York, United States",Facebook,datasciencemasters_go
6824cd8f0ce5dcec7842f0d1,datasciencemasters/go,charnugagoo,2348253,2013-09-20T20:14:57+00:00,User,NYC,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0d2,datasciencemasters/go,dondecastro,5439826,2013-09-22T14:41:04+00:00,User,NaN,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0d3,datasciencemasters/go,illy,796821,2013-09-26T14:55:30+00:00,User,UK,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0d4,datasciencemasters/go,kaysush,1897248,2013-10-01T15:46:02+00:00,User,India,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0d5,datasciencemasters/go,anilmuppalla,321785,2013-10-05T08:36:27+00:00,User,San Francisco,@Spotify,datasciencemasters_go
6824cd8f0ce5dcec7842f0d6,datasciencemasters/go,dragonszy,1232740,2013-10-05T08:50:33+00:00,User,NaN,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0d7,datasciencemasters/go,snow8261,107969,2013-10-08T09:01:31+00:00,User,NaN,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0d8,datasciencemasters/go,paulofernando,753828,2013-10-11T01:16:17+00:00,User,"Salvador, Brazil",NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0d9,datasciencemasters/go,lizuyao2010,788867,2013-10-15T06:47:15+00:00,User,NaN,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0da,datasciencemasters/go,semerj,4423651,2013-10-20T20:02:19+00:00,User,NaN,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0db,datasciencemasters/go,slashpai,5638849,2013-10-23T16:13:58+00:00,User,"Bangalore, India",Red Hat,datasciencemasters_go
6824cd8f0ce5dcec7842f0dc,datasciencemasters/go,tangcongyuan,5770475,2013-10-25T01:54:43+00:00,User,Santa Clara,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0dd,datasciencemasters/go,gawbul,321291,2013-11-01T15:58:32+00:00,User,Earth,Dr Stephen P. Moss,datasciencemasters_go
6824cd8f0ce5dcec7842f0de,datasciencemasters/go,zhouwubai,3355389,2013-11-19T21:56:31+00:00,User,Miami,Florida International U,datasciencemasters_go
6824cd8f0ce5dcec7842f0df,datasciencemasters/go,rajsandhu,331445,2013-11-20T08:13:05+00:00,User,NaN,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0e0,datasciencemasters/go,pixyj,1024349,2013-11-21T02:35:33+00:00,User,Bangalore,NaN,datasciencemasters_go
6824cd8f0ce5dcec7842f0e1,datasciencemasters/go,iiSeymour,4310904,2013-11-23T22:22:38+00:00,User,Oxford,Oxford Nanopore Technologies,datasciencemasters_go
6824cd8f0ce5dcec7842f0e2,datasciencemasters/go,SamStudio8,1105722,2013-11-24T15:00:23+00:00,User,"Birmingham, UK",@nanoporetech,datasciencemasters_go
6824cd8f0ce5dcec7842f1bb,donnemartin/data-science-ipython-notebooks,rodrigoadams5,10486375,2015-01-24T12:12:56+00:00,User,USA,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1bc,donnemartin/data-science-ipython-notebooks,sitems,5206919,2015-03-29T09:31:37+00:00,User,Slovakia,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1bd,donnemartin/data-science-ipython-notebooks,lila,99220,2015-05-20T00:16:15+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1be,donnemartin/data-science-ipython-notebooks,boyanangelov,4747808,2015-06-01T10:56:35+00:00,User,"Berlin, Germany",NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1bf,donnemartin/data-science-ipython-notebooks,eal,430908,2015-06-01T11:49:51+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1c0,donnemartin/data-science-ipython-notebooks,GrantRVD,4311681,2015-06-04T21:38:51+00:00,User,San Diego,ResMed,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1c1,donnemartin/data-science-ipython-notebooks,Dienofail,5606977,2015-06-06T17:00:18+00:00,User,"Cambridge, MA",NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1c2,donnemartin/data-science-ipython-notebooks,sarmazav,9354095,2015-06-06T18:21:27+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1c3,donnemartin/data-science-ipython-notebooks,scharmchi,7132429,2015-06-06T18:40:13+00:00,User,"Vancouver, BC",NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1c4,donnemartin/data-science-ipython-notebooks,aeroevan,44744,2015-06-06T19:34:28+00:00,User,"Chantilly, VA",MITRE,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1c5,donnemartin/data-science-ipython-notebooks,michalwols,1071969,2015-06-06T19:35:18+00:00,User,New York,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1c6,donnemartin/data-science-ipython-notebooks,kurtpayne,1012635,2015-06-06T20:08:26+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1c7,donnemartin/data-science-ipython-notebooks,salomons,616183,2015-06-06T20:48:16+00:00,User,Sweden,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1c8,donnemartin/data-science-ipython-notebooks,saketkc,682153,2015-06-06T21:13:16+00:00,User,Mumbai,IIT Bombay,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1c9,donnemartin/data-science-ipython-notebooks,kietnguyen,1643216,2015-06-06T21:39:18+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1ca,donnemartin/data-science-ipython-notebooks,k-dahl,1502984,2015-06-06T22:02:49+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1cb,donnemartin/data-science-ipython-notebooks,chriscremer,5423770,2015-06-06T22:23:43+00:00,User,"Toronto, Ont.",NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1cc,donnemartin/data-science-ipython-notebooks,chanelm,214237,2015-06-06T22:42:11+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1cd,donnemartin/data-science-ipython-notebooks,ldirer,4263535,2015-06-06T23:13:04+00:00,User,Paris,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1ce,donnemartin/data-science-ipython-notebooks,raresct,3321090,2015-06-06T23:26:57+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1cf,donnemartin/data-science-ipython-notebooks,sumit-bajaj,4347133,2015-06-06T23:27:45+00:00,User,"Mountain View, CA, USA",NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1d0,donnemartin/data-science-ipython-notebooks,tejaykodali,10409442,2015-06-06T23:35:05+00:00,User,Vancouver,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1d1,donnemartin/data-science-ipython-notebooks,DavideFauri,9990499,2015-06-06T23:38:03+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1d2,donnemartin/data-science-ipython-notebooks,nizq,535948,2015-06-07T00:17:06+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1d3,donnemartin/data-science-ipython-notebooks,evanpeck,1865367,2015-06-07T00:20:09+00:00,User,"Boulder, Colorado",CU Boulder,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1d4,donnemartin/data-science-ipython-notebooks,esafak,3928300,2015-06-07T00:27:51+00:00,User,Silicon Valley,Archipelago AI,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1d5,donnemartin/data-science-ipython-notebooks,fsodogandji,1413457,2015-06-07T00:51:35+00:00,User,"Paris, France",www.scaleway.com,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1d6,donnemartin/data-science-ipython-notebooks,markcheno,1900991,2015-06-07T01:16:35+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1d7,donnemartin/data-science-ipython-notebooks,hagopjay,7343285,2015-06-07T01:29:09+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1d8,donnemartin/data-science-ipython-notebooks,yoni,122477,2015-06-07T01:47:49+00:00,User,"Mountain View, California",@google ,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1d9,donnemartin/data-science-ipython-notebooks,igorbrigadir,1164962,2015-06-07T02:00:32+00:00,User,University College Dublin,Insight Centre for Data Analytics,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1da,donnemartin/data-science-ipython-notebooks,gorkemozkaya,6454229,2015-06-07T02:14:24+00:00,User,"San Francisco, CA",@uber ,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1db,donnemartin/data-science-ipython-notebooks,davidsbatista,7937824,2015-06-07T02:16:23+00:00,User,"Berlin, Germany",@deepset-ai,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1dc,donnemartin/data-science-ipython-notebooks,blarghmatey,479088,2015-06-07T02:49:34+00:00,User,"Montpelier, VT",@BoundlessNotions @mitodl ,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1dd,donnemartin/data-science-ipython-notebooks,hamiltont,305380,2015-06-07T02:56:40+00:00,User,"Winchester, VA","522 Software, LLC",donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1de,donnemartin/data-science-ipython-notebooks,ndaugherty18,33757,2015-06-07T03:22:17+00:00,User,"San Francisco, CA",NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1df,donnemartin/data-science-ipython-notebooks,joshuahu,712545,2015-06-07T03:26:24+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1e0,donnemartin/data-science-ipython-notebooks,ignacioxd,4133037,2015-06-07T04:19:11+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1e1,donnemartin/data-science-ipython-notebooks,bhattisatish,116256,2015-06-07T04:25:47+00:00,User,"Bangalore, India",@mvp-rockets ,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1e2,donnemartin/data-science-ipython-notebooks,rogeriomarques,356649,2015-06-07T04:29:42+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1e3,donnemartin/data-science-ipython-notebooks,tedivm,121709,2015-06-07T04:32:06+00:00,User,"Chicago, IL",@Comcast,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1e4,donnemartin/data-science-ipython-notebooks,petulla,3466817,2015-06-07T04:39:49+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1e5,donnemartin/data-science-ipython-notebooks,HeinzHinek,8815816,2015-06-07T04:48:01+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1e6,donnemartin/data-science-ipython-notebooks,fieldk,6425921,2015-06-07T04:50:37+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1e7,donnemartin/data-science-ipython-notebooks,noble66,439945,2015-06-07T04:56:20+00:00,User,New York City,Betaworks,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1e8,donnemartin/data-science-ipython-notebooks,LeJit,1124464,2015-06-07T05:01:44+00:00,User,Greater NYC Area,Spotify,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1e9,donnemartin/data-science-ipython-notebooks,tuan3w,2762678,2015-06-07T05:03:36+00:00,User,Hanoi,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1ea,donnemartin/data-science-ipython-notebooks,andrewfree,507412,2015-06-07T05:05:42+00:00,User,NaN,NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1eb,donnemartin/data-science-ipython-notebooks,mszarski,218236,2015-06-07T05:23:18+00:00,User,"Melbourne, Australia",NaN,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f1ec,donnemartin/data-science-ipython-notebooks,chrish42,632858,2015-06-07T05:24:07+00:00,User,NaN,ServiceNow,donnemartin_data-science-ipython-notebooks
6824cd8f0ce5dcec7842f2ab,eriklindernoren/ML-From-Scratch,m2n037,8148440,2017-02-17T08:19:27+00:00,User,Bangalore,Researcher,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2ac,eriklindernoren/ML-From-Scratch,mathkann,10529791,2017-02-17T12:05:30+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2ad,eriklindernoren/ML-From-Scratch,abhashkumar,12951931,2017-02-17T14:13:41+00:00,User,Banglore,Availity,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2ae,eriklindernoren/ML-From-Scratch,eucliss,22156125,2017-02-17T23:36:48+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2af,eriklindernoren/ML-From-Scratch,raigc,16510382,2017-02-18T00:56:06+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2b0,eriklindernoren/ML-From-Scratch,madhav165,12028265,2017-02-18T07:28:41+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2b1,eriklindernoren/ML-From-Scratch,aovallc,23247205,2017-02-19T14:18:55+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2b2,eriklindernoren/ML-From-Scratch,eigart,7864343,2017-02-20T07:53:25+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2b3,eriklindernoren/ML-From-Scratch,gurusura,89480,2017-02-22T12:55:11+00:00,User,"Chennai, India",Sura Systems Private Limited,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2b4,eriklindernoren/ML-From-Scratch,rogeriomarques,356649,2017-02-25T16:49:47+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2b5,eriklindernoren/ML-From-Scratch,aespinoza,903483,2017-02-25T17:11:49+00:00,User,"San Diego, CA","Structum, Inc.",eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2b6,eriklindernoren/ML-From-Scratch,piyushsoni,455208,2017-02-25T17:13:48+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2b7,eriklindernoren/ML-From-Scratch,dianjin,7786116,2017-02-25T17:15:18+00:00,User,NYC,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2b8,eriklindernoren/ML-From-Scratch,psyduk,859336,2017-02-25T17:15:45+00:00,User,"San Francisco, California",NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2b9,eriklindernoren/ML-From-Scratch,enixdark,4610828,2017-02-25T17:16:31+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2ba,eriklindernoren/ML-From-Scratch,alaa,13456,2017-02-25T17:17:07+00:00,User,NaN,@lumalabs,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2bb,eriklindernoren/ML-From-Scratch,merin83,4384466,2017-02-25T17:17:16+00:00,User,"Dhaka, Bangladesh",NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2bc,eriklindernoren/ML-From-Scratch,m13m,7526000,2017-02-25T17:17:42+00:00,User,"Sharjah, UAE",Balagh FZE LLC ,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2bd,eriklindernoren/ML-From-Scratch,lamkeewei,3666479,2017-02-25T17:17:48+00:00,User,Singapore,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2be,eriklindernoren/ML-From-Scratch,ocruzv,3529184,2017-02-25T17:17:50+00:00,User,"Guadalajara, Jalisco, México",@getdex,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2bf,eriklindernoren/ML-From-Scratch,gotoc,13884225,2017-02-25T17:18:15+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2c0,eriklindernoren/ML-From-Scratch,jondeandres,122581,2017-02-25T17:18:21+00:00,User,Barcelona,Uniphore (https://www.uniphore.com),eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2c1,eriklindernoren/ML-From-Scratch,rtecco,21998,2017-02-25T17:18:35+00:00,User,Philadelphia,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2c2,eriklindernoren/ML-From-Scratch,jensecj,1847332,2017-02-25T17:18:40+00:00,User,Denmark,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2c3,eriklindernoren/ML-From-Scratch,jjhidalgar,965036,2017-02-25T17:18:58+00:00,User,"Chicago, Illinois (USA)",@notmail ,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2c4,eriklindernoren/ML-From-Scratch,maksadbek,2093411,2017-02-25T17:19:14+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2c5,eriklindernoren/ML-From-Scratch,zacharyfmarion,9957046,2017-02-25T17:19:17+00:00,User,San Francisco,Coinbase,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2c6,eriklindernoren/ML-From-Scratch,jheusser,1693496,2017-02-25T17:19:35+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2c7,eriklindernoren/ML-From-Scratch,vanshdassani,8031807,2017-02-25T17:19:36+00:00,User,"Bristol, UK",NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2c8,eriklindernoren/ML-From-Scratch,ruben1,4315770,2017-02-25T17:19:40+00:00,User,Dublin,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2c9,eriklindernoren/ML-From-Scratch,sixhobbits,2641205,2017-02-25T17:20:03+00:00,User,Global,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2ca,eriklindernoren/ML-From-Scratch,davidnguyen11,6290720,2017-02-25T17:20:19+00:00,User,"Tokyo, Japan",NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2cb,eriklindernoren/ML-From-Scratch,shopnilsazal,8946437,2017-02-25T17:20:24+00:00,User,"Dhaka, Bangladesh",@bkash-developer,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2cc,eriklindernoren/ML-From-Scratch,marius92mc,6862658,2017-02-25T17:20:25+00:00,User,"Bucharest, Romania",NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2cd,eriklindernoren/ML-From-Scratch,jordiae,2944532,2017-02-25T17:20:44+00:00,User,London,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2ce,eriklindernoren/ML-From-Scratch,M-Sayed,12901870,2017-02-25T17:21:05+00:00,User,Egypt,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2cf,eriklindernoren/ML-From-Scratch,davidkohcw,15072849,2017-02-25T17:21:08+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2d0,eriklindernoren/ML-From-Scratch,koslib,2552310,2017-02-25T17:21:43+00:00,User,"Stockholm, Sweden",@EmbarkStudios,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2d1,eriklindernoren/ML-From-Scratch,fengxuef,8924301,2017-02-25T17:22:41+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2d2,eriklindernoren/ML-From-Scratch,ptrv,49775,2017-02-25T17:22:47+00:00,User,"Berlin, Germany",NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2d3,eriklindernoren/ML-From-Scratch,dasdachs,12150735,2017-02-25T17:22:57+00:00,User,"Maribor, Slovenija",NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2d4,eriklindernoren/ML-From-Scratch,glennychen,1250137,2017-02-25T17:23:54+00:00,User,"Orlando, Florida",Rise,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2d5,eriklindernoren/ML-From-Scratch,adamrosenberg,3516993,2017-02-25T17:24:02+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2d6,eriklindernoren/ML-From-Scratch,bschne,18404509,2017-02-25T17:24:19+00:00,User,"Zurich, Switzerland",NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2d7,eriklindernoren/ML-From-Scratch,nrth,640755,2017-02-25T17:24:22+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2d8,eriklindernoren/ML-From-Scratch,sandeepveethu,12449498,2017-02-25T17:24:29+00:00,User,India,IIT Guwahati,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2d9,eriklindernoren/ML-From-Scratch,padurean,912518,2017-02-25T17:24:32+00:00,User,"Brasov, Romania",PureCore.ro,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2da,eriklindernoren/ML-From-Scratch,trefecta,587030,2017-02-25T17:27:26+00:00,User,United States,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2db,eriklindernoren/ML-From-Scratch,filippoferrari,7109164,2017-02-25T17:27:36+00:00,User,"Edinburgh, UK",University of Edinburgh,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f2dc,eriklindernoren/ML-From-Scratch,pulsecat,2040163,2017-02-25T17:29:06+00:00,User,NaN,NaN,eriklindernoren_ML-From-Scratch
6824cd8f0ce5dcec7842f3e9,eugeneyan/applied-ml,dhrumilpatel02,40759710,2020-07-05T16:04:08+00:00,User,NaN,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3ea,eugeneyan/applied-ml,gczh,1908934,2020-07-05T16:56:24+00:00,User,NaN,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3eb,eugeneyan/applied-ml,segunadelowo,37742115,2020-07-05T17:29:39+00:00,User,United Kingdom,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3ec,eugeneyan/applied-ml,AdityaSidharta,29031474,2020-07-05T17:49:35+00:00,User,"New York, NY",@columbia,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3ed,eugeneyan/applied-ml,eliekawerk,15185325,2020-07-05T18:38:06+00:00,User,NaN,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3ee,eugeneyan/applied-ml,dhuy228,30312302,2020-07-05T22:00:33+00:00,User,NaN,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3ef,eugeneyan/applied-ml,mariannetsr,44140022,2020-07-06T01:24:08+00:00,User,NaN,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3f0,eugeneyan/applied-ml,valerielimyh,43064602,2020-07-06T02:11:08+00:00,User,Singapore,OCBC,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3f1,eugeneyan/applied-ml,yangxxinyi,67885332,2020-07-06T03:27:07+00:00,User,NaN,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3f2,eugeneyan/applied-ml,aerymilts,24253983,2020-07-06T07:43:56+00:00,User,Earth C-137,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3f3,eugeneyan/applied-ml,katsh00,67910240,2020-07-06T13:27:43+00:00,User,NaN,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3f4,eugeneyan/applied-ml,VidyaMS,20832632,2020-07-06T15:22:57+00:00,User,NaN,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3f5,eugeneyan/applied-ml,sjnik,17971631,2020-07-07T21:19:58+00:00,User,NaN,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3f6,eugeneyan/applied-ml,0xyuzi,28264736,2020-07-09T02:57:12+00:00,User,New York City,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3f7,eugeneyan/applied-ml,Jasminyas,23248899,2020-07-09T03:43:27+00:00,User,NaN,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3f8,eugeneyan/applied-ml,BALaka-18,49288068,2020-07-09T10:43:19+00:00,User,"Kolkata, West Bengal, India",ZXservices,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3f9,eugeneyan/applied-ml,marcmuon,4612948,2020-07-09T19:16:39+00:00,User,"San Francisco, CA",Punchup.live,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3fa,eugeneyan/applied-ml,vishnurapps,20425016,2020-07-10T04:01:50+00:00,User,Trivandrum,NaN,eugeneyan_applied-ml
6824cd8f0ce5dcec7842f3fb,eugeneyan/applied-ml,jbao,576089,2020-07-10T06:23:10+00:00,User,NaN,NaN,eugeneyan_applied-ml
